Question_ID,User_ID,User_Reputation,User_Type,Gold_Badges,Silver_Badges,Bronze_Badges,Has_Custom_Avatar,Accept_Rate,Tags,Tag_Count,Creation_Date_Readable,Post_Age_Days,Has_Image,Word_Count,Code_Block_Count,Link_Count,Title_Word_Count,LaTeX_Comment_Count,Is_Question_Format,Subjective_Score,Up_Vote_Count,Down_Vote_Count,Favorite_Count,View_Count,Is_Answered,Objective_Comment_Count,Objective_Total_Comment_Words,Objective_Avg_Comment_Words,Objective_Time_To_First_Answer_Mins,Answer_Count,Has_Accepted_Answer,Max_Answer_Score,Avg_Answer_Score,Total_Answer_Words,Link
420200,116772,415,registered,0,3,9,False,,"acm, author",2,2018-03-14 21:06:59,3073.59,False,122,3,0,13,11,True,17,17,0,0,8815,True,2,68,34.0,2535.12,1,True,22,22.0,25,https://tex.stackexchange.com/questions/420200/how-to-put-4-authors-in-a-single-row-in-acm-conf-format
425768,1424,16444,registered,3,64,70,False,100.0,"math-mode, luatex, stix",3,2018-04-10 15:03:57,3046.88,True,275,4,1,10,0,False,17,17,0,0,329,True,10,227,22.7,14560.97,1,True,4,4.0,30,https://tex.stackexchange.com/questions/425768/why-is-a-subscript-set-in-roman-font-placed-differently
426581,120082,273,registered,1,2,5,False,,"beamer, indentation, itemize",3,2018-04-14 23:25:02,3042.54,True,187,1,1,8,0,False,17,17,0,0,19370,True,2,29,14.5,31.13,1,True,31,31.0,58,https://tex.stackexchange.com/questions/426581/itemize-within-itemize-and-reducing-indent-in-beamer
430545,128068,9750,registered,3,38,74,True,,"macros, kerning, calligra",3,2018-05-08 00:49:31,3019.48,True,125,1,2,13,0,False,17,17,0,0,915,True,0,0,0.0,9.88,2,True,20,18.5,165,https://tex.stackexchange.com/questions/430545/automatically-apply-a-kern-rule-for-all-characters-that-follow-a-specific-charac
432675,34868,347,registered,1,3,10,False,,fontsize,1,2018-05-21 15:53:26,3005.85,False,37,0,0,5,0,False,17,17,0,0,15612,True,0,0,0.0,32.82,1,True,23,23.0,51,https://tex.stackexchange.com/questions/432675/textsize-between-scriptsize-and-tiny
432778,71412,647,registered,0,6,16,True,,math-mode,1,2018-05-22 08:12:06,3005.17,False,51,1,0,7,0,False,17,17,0,0,7108,True,5,137,27.4,6.35,4,True,20,10.5,256,https://tex.stackexchange.com/questions/432778/reduce-spacing-around-colons-in-math-mode
436646,165187,536,registered,1,3,11,False,,"errors, matrices",2,2018-06-16 12:41:42,2979.98,False,170,1,0,10,0,False,17,17,0,0,14781,True,4,204,51.0,14.75,1,True,30,30.0,29,https://tex.stackexchange.com/questions/436646/matrix-extra-alignment-tab-has-been-changed-to-cr
443407,167399,315,registered,0,3,7,False,,"tikz-pgf, matrices, braces",3,2018-07-27 12:12:39,2939.0,True,428,3,3,5,13,False,17,17,0,0,4659,True,6,184,30.67,216.38,5,True,10,6.2,2672,https://tex.stackexchange.com/questions/443407/additional-curly-braces-around-matrix
446413,3929,58732,registered,4,100,174,True,79.0,"graphics, amsmath",2,2018-08-17 14:56:52,2917.89,True,64,1,1,3,7,False,17,17,0,0,783,True,6,198,33.0,31.5,2,True,11,9.5,375,https://tex.stackexchange.com/questions/446413/text-vs-scalebox
447584,73,273084,moderator,35,739,1064,False,93.0,"macros, latex-base",2,2018-08-24 21:38:33,2910.61,False,33,0,0,8,0,True,17,17,0,0,750,True,2,55,27.5,2.7,3,False,17,12.67,643,https://tex.stackexchange.com/questions/447584/what-macros-should-be-used-as-scratch-space
449901,105540,403,registered,0,2,9,False,,punctuation,1,2018-09-07 22:09:35,2896.59,False,120,0,0,6,0,False,17,17,0,0,1588,True,3,85,28.33,4.32,2,True,18,17.5,73,https://tex.stackexchange.com/questions/449901/very-long-dashes-in-victorian-era-book
453780,171740,559,registered,0,3,10,False,,"tikz-pgf, pstricks, transparency, ghostscript, ps2pdf",5,2018-10-04 13:33:43,2869.95,True,210,1,2,7,0,False,17,17,0,0,5720,True,1,15,15.0,51.52,2,True,28,15.0,179,https://tex.stackexchange.com/questions/453780/pgfs-and-pstrickss-opacity-is-not-working
457787,134574,72863,registered,20,169,245,True,100.0,"macros, expansion, expl3",3,2018-10-31 21:42:09,2842.57,True,464,7,2,9,6,False,17,18,1,0,744,True,0,0,0.0,28.43,2,True,18,15.0,443,https://tex.stackexchange.com/questions/457787/passing-arguments-to-a-macro-hidden-in-the-text
458160,44696,273,registered,0,1,6,False,,"tikz-pgf, pgfplots, polarplot",3,2018-11-03 10:55:50,2840.02,True,244,1,2,6,0,False,17,17,0,0,1154,True,4,118,29.5,58.85,3,True,7,5.33,555,https://tex.stackexchange.com/questions/458160/pgfplots-background-color-for-polar-plot
462206,36296,215547,registered,16,291,709,True,100.0,animations,1,2018-11-28 18:36:36,2814.7,False,18,0,0,8,0,False,17,17,0,0,2277,True,0,0,0.0,0.0,4,True,20,7.5,2611,https://tex.stackexchange.com/questions/462206/animate-a-cartoon-and-convert-to-video-format
285599,95007,171,registered,1,1,5,False,,"bibtex, errors",2,2016-01-02 19:03:37,3875.68,False,183,2,0,10,2,False,16,16,0,0,19807,True,0,0,0.0,2384610.73,4,False,3,1.0,212,https://tex.stackexchange.com/questions/285599/error-message-the-literal-stack-isnt-empty-for-entry-xxx
287072,66560,261,registered,1,2,4,True,,glossaries,1,2016-01-11 14:32:31,3866.86,False,27,0,0,6,0,False,16,16,0,0,29254,True,1,9,9.0,2274494.02,2,False,0,0.0,34,https://tex.stackexchange.com/questions/287072/creating-glossary-entries-in-separate-file
289415,78183,761,registered,0,6,13,False,40.0,"loops, excel",2,2016-01-26 05:43:26,3852.23,False,139,2,0,8,0,False,16,16,0,0,1718,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/289415/preparing-a-special-exam-sheet-for-every-student
290611,39222,266198,registered,17,323,663,True,64.0,"beamer, biblatex, hyperref, package-writing, xparse",5,2016-02-01 21:20:10,3845.58,True,218,6,1,20,11,True,16,16,0,0,444,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/290611/what-is-the-simplest-way-to-extract-a-url-from-a-bib-entry-for-use-in-href
290617,27733,874,registered,1,9,27,False,,"pdf, compiling, markdown",3,2016-02-01 21:46:54,3845.56,False,111,3,2,5,0,False,16,16,0,0,24764,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/290617/markdown-mathjax-pdf
291320,66619,653,registered,1,6,12,False,,"columns, lengths",2,2016-02-05 17:33:51,3841.74,False,128,1,0,3,2,False,16,16,0,0,46771,True,0,0,0.0,3275585.57,2,False,2,2.0,25,https://tex.stackexchange.com/questions/291320/decrease-page-margins
291346,13811,1272,registered,2,13,28,True,79.0,"theorems, paragraphs, amsthm",3,2016-02-05 18:56:57,3841.68,False,92,1,0,6,0,False,16,16,0,0,9277,True,0,0,0.0,,5,False,0,0.0,0,https://tex.stackexchange.com/questions/291346/marking-the-end-of-a-definition
291594,97715,273,registered,0,1,4,False,,"graphics, minipage",2,2016-02-07 03:36:55,3840.32,True,304,1,1,14,0,False,16,16,0,0,880,True,0,0,0.0,,5,False,0,0.0,0,https://tex.stackexchange.com/questions/291594/help-needed-to-create-a-relatively-complex-page-for-the-cover-of-a-textbook
291771,65217,433,registered,0,4,13,True,86.0,"sectioning, subfiles",2,2016-02-08 13:43:13,3838.9,True,144,2,1,16,0,True,16,16,0,0,2942,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/291771/is-it-possible-to-input-a-file-while-lowering-every-section-it-has-by-1-level
295391,91517,916,registered,1,7,15,True,100.0,filecontents,1,2016-02-23 05:15:03,3824.25,False,145,3,0,7,0,False,16,16,0,0,1042,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/295391/why-cant-filecontents-work-in-a-macro
295864,4736,32422,registered,6,76,143,True,90.0,"koma-script, tufte, sidenotes",3,2016-02-25 12:48:37,3821.94,False,332,1,0,12,31,False,16,16,0,0,2336,True,1,52,52.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/295864/tufte-alike-design-with-sidenotes-crossing-pagebreaks-or-tufte-made-with-koma
296616,67313,859,registered,1,7,16,False,100.0,xetex,1,2016-02-29 23:03:34,3817.51,False,779,0,7,16,0,True,16,17,1,0,10056,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/296616/questions-regarding-the-distinction-between-xetex-and-xelatex-and-how-they-relat
297122,96492,1202,registered,0,9,14,True,,"packages, amsmath",2,2016-03-03 15:50:48,3814.81,False,42,0,0,10,0,True,16,16,0,0,1010,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/297122/amsmath-is-now-latex-amsmath-what-does-this-mean-for-me
299915,36500,3373,registered,4,31,45,False,90.0,"bibtex, bibliographies, moderncv",3,2016-03-20 02:48:23,3798.35,True,300,3,1,7,0,False,16,16,0,0,25149,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/299915/how-to-add-a-bibliography-to-moderncv
301399,61180,1453,registered,0,20,37,True,100.0,"sourcecode, arxiv, directory, modules",4,2016-03-29 16:25:49,3788.83,False,92,1,0,9,0,True,16,16,0,0,4763,True,0,0,0.0,935864.55,2,False,8,5.0,108,https://tex.stackexchange.com/questions/301399/how-to-upload-my-moduled-tex-files-in-arxiv
303331,102756,195,unregistered,0,0,6,False,,"diagrams, pstricks, animations, pstricks-add",4,2016-04-09 13:37:30,3777.94,True,101,1,1,6,4,False,16,16,0,0,1640,True,1,13,13.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/303331/drawing-an-animated-circle-in-latex
304609,102833,427,registered,0,2,9,False,75.0,"macros, tex-core, latex-misc",3,2016-04-16 16:23:12,3770.83,False,26,1,0,12,0,True,16,16,0,0,899,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/304609/what-is-the-programming-term-for-the-command-invoking-in-latex
306767,90087,4023,registered,1,20,57,True,100.0,"formatting, fontsize, fontspec, koma-script, font-metrics",5,2016-04-28 05:50:51,3759.27,True,88,4,6,9,0,True,16,16,0,0,1389,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/306767/scrartcl-13-999-point-14-4-point-but-not-14-point
308847,7016,681,registered,0,5,16,False,83.0,bibtex,1,2016-05-10 13:12:11,3746.96,False,142,2,0,10,0,False,16,16,0,0,2675,True,0,0,0.0,2071722.45,3,False,0,0.0,72,https://tex.stackexchange.com/questions/308847/change-et-al-to-and-n-other-authors-or-similar
309980,101341,871,registered,0,6,16,True,,"biblatex, bibliographies, texlive, biber, urls",5,2016-05-17 04:14:43,3740.34,False,294,2,7,6,2,False,16,16,0,0,6548,True,0,0,0.0,232.4,4,True,20,10.0,443,https://tex.stackexchange.com/questions/309980/parsing-underscores-in-urls-from-mendeley
311699,10995,112954,registered,18,263,413,False,98.0,"expl3, grouping",2,2016-05-27 00:33:10,3730.49,False,197,2,0,3,4,False,16,16,0,0,940,True,0,0,0.0,3066104.35,5,False,1,1.0,168,https://tex.stackexchange.com/questions/311699/tl-replace-allnnn-recurse-subgroups
312118,50910,1202,registered,0,11,24,True,100.0,tables,1,2016-05-30 00:19:53,3727.5,True,111,1,1,14,0,True,16,16,0,0,3570,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/312118/a-note-with-the-dangerous-bend-symbol-how-to-vertically-center-text-and-symbol
313507,33308,545,registered,0,7,18,False,73.0,"hyperref, labels, algorithms, algorithmicx, autoref",5,2016-06-07 15:20:33,3718.87,False,63,6,0,3,0,False,16,16,0,0,9806,True,0,0,0.0,2142631.93,2,False,2,2.0,26,https://tex.stackexchange.com/questions/313507/autoref-for-algorithms
314173,39222,266198,registered,17,323,663,True,64.0,"expl3, l3galley, xgalley",3,2016-06-11 05:43:19,3715.27,True,563,10,6,20,8,True,16,16,0,0,257,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/314173/is-there-a-correct-way-to-prevent-a-galley-cutout-from-repeating-later-without-m
315693,11131,9831,registered,2,32,55,True,91.0,tikz-pgf,1,2016-06-20 15:33:34,3705.86,True,101,1,1,9,0,False,16,16,0,0,3131,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/315693/using-color-with-braces-employing-the-tikz-calligraphy-library
315749,30810,5654,registered,4,36,70,False,78.0,conditionals,1,2016-06-20 22:06:04,3705.59,False,97,2,0,11,1,True,16,16,0,0,5138,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/315749/do-all-ifs-need-to-be-defined-before-a-nested-if
319253,61233,757,registered,1,5,21,True,100.0,"beamer, links, pandoc",3,2016-07-13 18:49:16,3682.73,True,21,1,1,6,0,True,16,16,0,0,11378,True,1,12,12.0,1696.65,1,True,15,15.0,95,https://tex.stackexchange.com/questions/319253/how-to-underline-links-with-pandoc
319506,18587,3547,registered,0,29,51,False,75.0,"input, include",2,2016-07-15 11:38:19,3681.03,False,368,9,0,9,0,True,16,16,0,0,2657,True,0,0,0.0,14.88,2,True,17,17.0,123,https://tex.stackexchange.com/questions/319506/why-do-include-and-input-handle-extension-name-differently
320855,2099,50663,registered,52,197,355,False,93.0,tilde,1,2016-07-25 09:23:51,3671.12,False,191,0,1,11,0,True,16,19,3,0,9085,True,0,0,0.0,,8,False,0,0.0,0,https://tex.stackexchange.com/questions/320855/why-is-tilde-not-available-out-of-the-box-in-tex
321796,18511,3553,registered,8,36,31,True,55.0,"horizontal-alignment, equations, align",3,2016-07-31 22:29:53,3664.57,True,96,1,1,7,0,True,16,16,0,0,24222,True,1,22,22.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/321796/how-to-handle-long-equation-in-latex
323751,43843,14069,registered,4,37,74,False,94.0,"color, backgrounds, transparent",3,2016-08-07 23:12:38,3657.55,False,45,1,0,9,0,False,16,16,0,0,16408,True,1,17,17.0,3659808.42,2,False,1,1.0,54,https://tex.stackexchange.com/questions/323751/how-to-create-a-pdf-with-a-transparent-background
326115,14103,18659,registered,11,71,124,True,95.0,macros,1,2016-08-23 11:15:11,3642.04,False,131,0,1,8,0,False,16,16,0,0,1317,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/326115/using-latex-to-compact-a-list-of-numbers
327076,113001,185,registered,1,1,8,False,,listings,1,2016-08-29 23:37:58,3635.53,False,293,3,1,7,2,False,16,16,0,0,14344,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/327076/other-keywords-and-symbols-highlighting-with-lstlisting
327111,104089,707,registered,1,7,17,True,92.0,"header-footer, fancyhdr",2,2016-08-30 07:42:24,3635.19,False,57,1,0,5,1,True,16,16,0,0,31048,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/327111/paper-margins-with-fancyhdr-package
327619,39222,266198,registered,17,323,663,True,64.0,"expl3, package-writing, pgfkeys, strings, token-lists",5,2016-09-02 00:29:22,3632.49,False,1213,8,0,20,33,True,16,16,0,0,354,True,1,14,14.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/327619/avoid-hackery-how-can-i-preserve-spaces-in-a-format-specification-when-proces
328232,113549,293,registered,1,2,7,False,,compiling,1,2016-09-06 15:46:47,3627.85,False,256,1,2,7,0,True,16,16,0,0,13208,True,0,0,0.0,909067.35,4,True,11,6.75,66,https://tex.stackexchange.com/questions/328232/what-is-this-mysterious-ecrm1000-missing-file
329629,114199,263,registered,0,1,6,True,,"programming, loops",2,2016-09-15 00:10:04,3619.51,False,182,1,0,8,4,False,16,16,0,0,2215,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/329629/factorial-program-in-latex-without-using-any-package
330189,114466,161,registered,1,1,3,False,,overleaf,1,2016-09-18 17:04:47,3615.8,False,47,0,0,12,0,False,16,16,0,0,15054,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/330189/can-i-use-my-own-classes-and-packages-in-sharelatex-or-overleaf
330625,84711,525,registered,0,4,11,False,60.0,"tikz-pgf, macros",2,2016-09-21 12:14:08,3613.0,True,129,0,1,4,0,False,16,16,0,0,1536,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/330625/new-symbols-in-latex
330669,114331,181,registered,0,0,8,False,,"hyperref, citing",2,2016-09-21 18:24:20,3612.75,True,156,2,1,5,0,False,16,16,0,0,2142,True,1,10,10.0,227918.17,2,False,6,4.5,184,https://tex.stackexchange.com/questions/330669/cite-hyperlink-across-two-pages
337356,117876,76310,registered,21,140,309,False,100.0,"tikz-pgf, numbering, lists",3,2016-11-03 19:55:27,3569.64,True,68,0,2,15,0,False,16,16,0,0,1518,True,1,7,7.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/337356/create-a-custom-numbered-list-with-little-balls-and-gray-rectangle-also-with-th
337452,64454,12172,registered,7,55,112,False,91.0,"tikz-pgf, beamer",2,2016-11-04 15:06:00,3568.84,True,796,2,7,9,33,False,16,16,0,0,4635,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/337452/using-tikz-to-design-a-beamer-template-from-scratch
338244,Unknown,0,does_not_exist,0,0,0,True,,sectioning,1,2016-11-08 22:03:16,3564.55,False,47,0,0,4,0,True,16,16,0,0,2058,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/338244/empty-lines-or-not
342448,120174,375,registered,1,3,8,False,,matrices,1,2016-12-05 12:05:50,3537.97,True,47,1,2,5,0,False,16,16,0,0,43662,True,0,0,0.0,5.02,1,True,20,20.0,132,https://tex.stackexchange.com/questions/342448/creating-a-matrix-using-brackets
342703,13492,10209,registered,8,47,100,False,78.0,fonts,1,2016-12-06 19:40:09,3536.65,True,278,3,2,7,0,True,16,16,0,0,757,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/342703/how-use-colored-cow-fonts-with-pdflatex
343255,Unknown,0,does_not_exist,0,0,0,True,,"tex-core, units",2,2016-12-09 20:24:36,3533.62,False,179,3,0,10,2,True,16,16,0,0,625,True,0,0,0.0,222865.65,2,True,11,6.0,418,https://tex.stackexchange.com/questions/343255/possible-to-define-new-unit-comparable-to-pt-or-em
344270,49327,989,registered,1,6,16,False,79.0,"page-breaking, longtable",2,2016-12-16 00:06:57,3527.47,False,350,1,0,4,0,False,16,16,0,0,15675,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/344270/controlling-longtable-page-breaks
344587,22435,5092,registered,1,25,37,False,97.0,subscripts,1,2016-12-18 14:45:02,3524.86,False,167,2,0,7,11,True,16,16,0,0,7101,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/344587/has-textsubscript-become-a-standard-latex-command
345483,118545,183,registered,1,1,5,False,,"tables, landscape",2,2016-12-24 11:10:59,3519.0,False,78,0,0,4,0,False,16,16,0,0,91009,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/345483/horizontal-page-for-largetables
345882,121835,211,registered,1,2,6,False,0.0,"equations, matrices, amsart",3,2016-12-27 17:44:17,3515.73,False,48,1,0,11,0,True,16,16,0,0,33963,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/345882/how-do-i-typeset-a-2x2-matrix-in-an-inline-equation
345933,121880,189,unregistered,0,2,5,False,,macros,1,2016-12-28 00:11:29,3515.46,False,116,2,0,6,0,True,16,17,1,0,3170,True,0,0,0.0,2036078.2,4,False,0,0.0,82,https://tex.stackexchange.com/questions/345933/arguments-of-newcommand-as-variable-names
346959,114481,783,registered,1,7,8,False,,"fonts, formatting, symbols, bold",4,2017-01-04 00:18:55,3508.46,False,29,0,0,12,0,True,16,16,0,0,6798,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/346959/how-do-i-write-latex-in-latex-with-the-first-letter-bolded
348286,122852,391,unregistered,1,2,8,False,,"graphics, horizontal-alignment, org-mode",3,2017-01-12 05:27:44,3500.24,False,270,5,0,9,0,False,16,16,0,0,10227,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/348286/org-mode-latex-pdf-centering-side-by-side-images
348453,Unknown,0,does_not_exist,0,0,0,True,,"macros, incompatibility, robust-commands",3,2017-01-13 02:09:32,3499.38,False,21,0,0,8,0,False,16,16,0,0,2445,True,1,13,13.0,183.03,1,True,17,17.0,238,https://tex.stackexchange.com/questions/348453/list-of-deprecated-commands-and-their-appreciated-alternatives
349420,13552,13677,registered,6,66,140,True,96.0,"macros, tex-core, token-lists, registers",4,2017-01-19 10:53:23,3493.02,True,388,1,1,14,2,True,16,16,0,0,978,True,0,0,0.0,45.95,3,False,8,8.0,536,https://tex.stackexchange.com/questions/349420/why-does-the-tex-scanner-process-tokens-for-register-numbers-and-macro-names-dif
350006,1635,5245,registered,4,39,60,False,87.0,"macros, optional-arguments",2,2017-01-23 13:51:13,3488.89,False,59,0,0,6,0,True,16,16,0,0,702,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/350006/any-difference-between-newcommand-foofoo-and-newcommand-foo0foo
353747,109723,761,registered,2,5,17,True,67.0,"document-classes, documentclass-writing",2,2017-02-14 04:31:56,3467.28,False,34,0,0,13,0,True,16,16,0,0,15893,True,0,0,0.0,1954605.13,2,False,0,0.0,54,https://tex.stackexchange.com/questions/353747/where-can-i-find-the-article-cls-class-file-of-texlive-2016-on-my-pc
355495,33254,4520,registered,8,39,75,False,71.0,"theorems, counters, tikz-styles, tcolorbox",4,2017-02-24 12:38:38,3456.94,True,236,1,2,3,1,False,16,16,0,0,13157,True,0,0,0.0,20.67,2,True,18,18.0,339,https://tex.stackexchange.com/questions/355495/counter-for-tcolorbox
356146,33011,531,registered,3,5,12,False,,"beamer, bibliographies, citing, footnotes",4,2017-02-28 11:15:09,3453.0,False,38,1,0,8,0,False,16,16,0,0,31794,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/356146/place-cited-references-into-the-footline-of-slide
357383,124131,261,registered,0,2,3,False,,"macros, syntax, latex-misc, tex-general",4,2017-03-08 00:23:39,3445.45,False,227,0,0,8,0,True,16,16,0,0,5877,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/357383/meaning-of-and-in-latex-syntax
359670,128251,163,unregistered,1,1,4,False,,"tables, indentation, r",3,2017-03-21 22:38:02,3431.53,False,67,1,0,9,0,True,16,16,0,0,45952,True,0,0,0.0,1331310.52,3,False,4,4.0,52,https://tex.stackexchange.com/questions/359670/how-do-i-indent-text-within-a-tabular-environment
360607,71221,643,registered,0,6,11,False,,"xetex, unicode-math",2,2017-03-27 13:01:41,3425.93,True,134,1,2,5,0,False,16,16,0,0,3291,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/360607/unicode-math-but-ordinary-blackboard-bold
360958,6466,461,registered,1,4,11,False,100.0,"macros, etoolbox",2,2017-03-29 09:35:39,3424.07,False,200,3,3,7,10,False,16,16,0,0,1361,True,0,0,0.0,10.42,7,True,10,10.0,296,https://tex.stackexchange.com/questions/360958/recursive-list-type-like-definition-in-latex
361930,8425,10406,registered,4,44,133,False,86.0,"luatex, svg",2,2017-04-03 18:19:13,3418.75,False,119,0,5,4,0,False,16,16,0,0,2608,True,2,76,38.0,978333.07,1,True,15,15.0,1291,https://tex.stackexchange.com/questions/361930/svg-output-and-luatex
362129,61495,1136,registered,4,15,23,False,83.0,capitalization,1,2017-04-04 21:07:58,3417.63,False,81,1,0,7,2,False,16,16,0,0,6969,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/362129/capitalize-first-letter-of-a-defined-variable
362201,89949,12083,registered,5,37,56,True,100.0,typography,1,2017-04-05 09:17:51,3417.12,False,30,0,0,8,0,False,16,16,0,0,1612,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/362201/hide-part-of-the-letters-latex-or-lualatex
367083,98249,939,registered,0,7,24,True,60.0,"biblatex, keywords, filter",3,2017-04-27 22:06:52,3394.59,False,63,0,1,11,0,False,16,16,0,0,3927,True,0,0,0.0,15.17,1,True,23,23.0,69,https://tex.stackexchange.com/questions/367083/use-multiple-keywords-or-in-printbibliography-to-filter-the-bibliography
367086,91421,195,registered,1,2,9,False,25.0,"glossaries, acronyms",2,2017-04-27 22:11:23,3394.59,False,113,0,0,6,0,True,16,16,0,0,28115,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/367086/how-to-print-all-the-acronyms
368408,14839,323,registered,0,1,9,False,,"miktex, auctex",2,2017-05-06 02:52:42,3386.39,False,367,4,1,7,0,False,16,16,0,0,2280,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/368408/auctex-says-latex-problems-after-1-page
368604,54029,1877,registered,3,25,40,True,100.0,"tikz-pgf, tables, tabularx, circles",4,2017-05-07 16:08:42,3384.84,False,193,1,1,9,1,True,16,16,0,0,9830,True,0,0,0.0,136.48,4,False,10,10.0,303,https://tex.stackexchange.com/questions/368604/how-to-draw-a-half-and-half-colored-circle
368679,106655,646,registered,1,7,21,True,75.0,"tables, siunitx, multirow, incompatibility",4,2017-05-08 06:38:05,3384.24,False,171,1,1,4,0,True,16,16,0,0,2400,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/368679/siunitx-incompatible-with-multirow
370357,4918,58393,registered,15,190,335,False,96.0,expl3,1,2017-05-18 14:03:36,3373.93,False,101,1,0,7,0,True,16,16,0,0,656,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/370357/is-tl-usen-required-recommended-or-just-optional
371843,Unknown,0,does_not_exist,0,0,0,True,,symbols,1,2017-05-26 19:55:27,3365.68,True,46,0,2,5,0,False,16,16,0,0,1550,True,0,0,0.0,200.27,2,False,13,13.0,88,https://tex.stackexchange.com/questions/371843/symbol-for-negated-exclamation-mark
373279,129519,357,registered,0,2,8,False,,tikz-pgf,1,2017-06-05 02:18:10,3356.42,True,35,1,1,6,0,False,16,16,0,0,1903,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/373279/draw-a-shaded-wheel-in-tikz
373754,131526,501,registered,4,7,13,False,42.0,"bibtex, bibliographies, page-numbering",3,2017-06-07 16:59:45,3353.8,False,106,1,0,10,0,True,16,16,0,0,40540,True,0,0,0.0,89.58,1,False,25,25.0,223,https://tex.stackexchange.com/questions/373754/how-to-add-page-numbers-to-book-related-bibliographic-entries
375318,4918,58393,registered,15,190,335,False,96.0,color,1,2017-06-16 21:20:30,3344.62,False,152,2,0,3,0,False,16,16,0,0,1101,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/375318/colorspace-sty-vs-colorletcurrent
375709,136504,161,unregistered,1,1,3,False,,"math-mode, spacing",2,2017-06-19 17:19:59,3341.79,False,77,3,0,4,2,False,16,16,0,0,55568,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/375709/space-in-math-mode
377295,137183,163,unregistered,0,0,4,False,,input,1,2017-06-29 09:50:19,3332.1,False,78,1,1,11,0,True,16,16,0,0,2099,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/377295/how-to-prevent-input-from-failing-if-the-file-is-missing
383071,73371,3653,registered,0,15,41,True,92.0,expl3,1,2017-07-24 23:17:03,3306.54,False,53,0,0,5,0,True,16,16,0,0,1005,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/383071/what-does-greedy-bool-ifntf-mean
